X_text,X_emb,y_text,y_emb
tools ui,1001001101110010101001,ui bootstrap,1001010100100010111111
ui bootstrap,1001010100100010111111,bootstrap websockets,0001011111110001010101
bootstrap websockets,0001011111110001010101,websockets special,1000101010110111000101
websockets special,1000101010110111000101,special tools,1011100010110010011011
special tools,1011100010110010011011,tools used,1001001101110011110111
tools used,1001001101110011110111,used databases,1001111011100101100000
used databases,1001111011100101100000,databases communications,0010110000000111100011
databases communications,0010110000000111100011,communications interfaces,0011110001101001011000
communications interfaces,0011110001101001011000,interfaces communication,0100101100000111100001
interfaces communication,0100101100000111100001,communication interfaces,0011110000101001011000
communication interfaces,0011110000101001011000,interfaces abstracted,0100101100000000000110
interfaces abstracted,0100101100000000000110,abstracted webrtc,0000000011010001011100
abstracted webrtc,0000000011010001011100,webrtc api,1000101110000001001001
webrtc api,1000101110000001001001,api specifically,0000100100110111001101
api specifically,0000100100110111001101,specifically rtcpeerconnection,1011100110110100011110
rtcpeerconnection session,1010001111010101111010,session description,1010111101000100010001
session description,1010111101000100010001,description protocol,0010001000111111000101
description protocol,0010001000111111000101,protocol sdp,1111100010110100111010
protocol sdp,1111100010110100111010,sdp hides,1010011101001010010101
sdp hides,1010011101001010010101,hides many,0101001010111000110010
hides many,0101001010111000110010,many network,1100011001011011000111
many network,1100011001011011000111,network media,1101100011111000101110
network media,1101100011111000101110,media information,1100010111001011011111
media information,1100010111001011011111,information application,0101101111100001000100
allows communication,0000111001000111100001,communication two,0011110000110010111111
communication two,0011110000110010111111,two peers,1001011111111010001011
two peers,1001011111111010001011,peers designed,1101000101100100010101
peers designed,1101000101100100010101,designed high,0010001010101010010110
designed high,0010001010101010010110,high level,0101001011001000010001
high level,0101001011001000010001,level approach,0100001000100001000010
level approach,0100001000100001000010,approach without,0000100001010001111010
approach without,0000100001010001111010,without worrying,1000111101010001101010
without worrying,1000111101010001101010,worrying lower,1000110101011000001101
worrying lower,1000110101011000001101,lower level,1100000110101000010001
lower level,1100000110101000010001,level implementation,0100001000101011101100
rtcpeerconnection also,1010001111000001110001,also encryption,0000111000101101101001
also encryption,0000111000101101101001,encryption data,0110110100100101100011
encryption data,0110110100100101100011,data channels,0010110001100110011100
data channels,0010110001100110011100,channels signaling,0011001110010101011100
channels signaling,0011001110010101011100,signaling mechanism,1010101110011000101011
webrtc uses,1000101110010011010100,uses dtls,1001101010001100110010
uses dtls,1001101010001100110010,dtls srtp,0110011001010111010100
dtls srtp,0110011001010111010100,srtp encryption,1011101010001101101001
srtp encryption,1011101010001101101001,encryption protocols,0110110100111111000111
ppcast also,1111010111100001110001,also focuses,0000111000101111101100
also focuses,0000111000101111101100,focuses ice,0111110110001010101001
focuses ice,0111110110001010101001,ice framework,0101010100101110101000
ice framework,0101010100101110101000,framework connecting,0111010100000111011101
framework connecting,0111010100000111011101,connecting two,0011101110110010111111
connecting two,0011101110110010111111,two peers,1001011111111010001011
two peers,1001011111111010001011,peers directly,1101000101100100000000
ice framework,0101010100101110101000,framework first,0111010100001111111001
framework first,0111010100001111111001,first try,0111111100110010110101
first try,0111111100110010110101,try connect,1001011010100111011100
try connect,1001011010100111011100,connect peers,0011101110011010001011
connect peers,0011101110011010001011,peers using,1101000101110011011100
peers using,1101000101110011011100,using udp,1001101110010010101000
using udp,1001101110010010101000,udp minimal,1001010100011001101001
udp minimal,1001010100011001101001,minimal latency,1100110100101000101000
udp fails,1001010100001111011001,fails ice,0111101100101010101001
fails ice,0111101100101010101001,ice framework,0101010100101110101000
ice framework,0101010100101110101000,framework try,0111010100010010110101
framework try,0111010100010010110101,try tcp,1001011010110110001000
try tcp,1001011010110110001000,tcp http,1011000100001010111001
tcp http,1011000100001010111001,http later,0101011100101000111000
http later,0101011100101000111000,later tcp,0100011100010110001000
later tcp,0100011100010110001000,tcp https,1011000100001010111000
finally direct,0111111010100100000001,direct connection,0010000000100111011111
direct connection,0010000000100111011111,connection software,0011101111110101000011
connection software,0011101111110101000011,software requirements,1010100001111100010101
software requirements,1010100001111100010101,requirements specification,1110001010110111001111
requirements specification,1110001010110111001111,specification ppcast,1011100111111110101111
specification ppcast,1011100111111110101111,ppcast page,1111010111111010110101
ppcast page,1111010111111010110101,page work,1101011010110001101000
page work,1101011010110001101000,work ice,1000110100001010101001
work ice,1000110100001010101001,ice try,0101010100110010110101
ice try,0101010100110010110101,try use,1001011010110011110101
try use,1001011010110011110101,use turn,1001111010110010110100
use turn,1001111010110010110100,turn servers,1001011010010101111000
turn servers,1001011010010101111000,servers connect,1010111100000111011100
servers connect,1010111100000111011100,connect peers,0011101110011010001011
connect peers,0011101110011010001011,peers adopting,1101000101100001100111
peers adopting,1101000101100001100111,adopting method,0000110011111001100101
adopting method,0000110011111001100101,method requires,1100110010111100010100
method requires,1100110010111100010100,requires third,1110001010010010000111
requires third,1110001010010010000111,third party,1001000011111010011101
functional behavior,0111001000000010101100,behavior requirements,0001010110011100010101
behavior requirements,0001010110011100010101,requirements use,1110001010110011110101
requirements use,1110001010110011110101,use case,1001111010100110000110
use case,1001111010100110000110,case view,0011000011010011000001
case view,0011000011010011000001,view broadcaster,1001100000100010110011
view broadcaster,1001100000100010110011,broadcaster want,0001011001110001001010
broadcaster want,0001011001110001001010,want go,1000100101001110001010
want go,1000100101001110001010,go website,0111000101010001010100
go website,0111000101010001010100,website stream,1000101010010111100101
website stream,1000101010010111100101,stream video,1011110010110011000011
stream video,1011110010110011000011,video viewers,1001100001110001000000
viewer want,1001100000010001001010,want go,1000100101001110001010
want go,1000100101001110001010,go website,0111000101010001010100
go website,0111000101010001010100,website watch,1000101010010001011001
website watch,1000101010010001011001,watch peoples,1000101100111010001101
watch peoples,1000101100111010001101,peoples live,1101000110101000001111
peoples live,1101000110101000001111,live streams,0100000111110111100110
user want,1001111001010001001010,want userfriendly,1000100101010011010001
want userfriendly,1000100101010011010001,userfriendly experience,1001101000101111000001
user know,1001111001001000100001,know whether,0100010000110001110001
know whether,0100010000110001110001,whether web,1000111000110001011111
whether web,1000111000110001011111,web browser,1000101111100010010011
web browser,1000101111100010010011,browser supported,0001001001110110111100
broadcaster want,0001011001110001001010,want able,1000100101000000000011
want able,1000100101000000000011,able add,0000000001100000101001
able add,0000000001100000101001,add filters,0000010100101111110110
add filters,0000010100101111110110,filters broadcast,0111111011000010110010
broadcaster want,0001011001110001001010,want able,1000100101000000000011
want able,1000100101000000000011,able stream,0000000001110111100101
able stream,0000000001110111100101,stream whats,1011110010110001010011
stream whats,1011110010110001010011,whats coming,1000101001100110100110
whats coming,1000101001100110100110,coming webcam,0011010011010001011101
broadcaster want,0001011001110001001010,want able,1000100101000000000011
want able,1000100101000000000011,able stream,0000000001110111100101
able stream,0000000001110111100101,stream whats,1011110010110001010011
stream whats,1011110010110001010011,whats screen,1000101001110100111100
broadcaster want,0001011001110001001010,want able,1000100101000000000011
want able,1000100101000000000011,able create,0000000001100101110110
able create,0000000001100101110110,create channel,0010111011000110011101
create channel,0010111011000110011101,channel stream,0011001110110111100101
viewer want,1001100000010001001010,want able,1000100101000000000011
want able,1000100101000000000011,able select,0000000001110100100010
able select,0000000001110100100010,select channel,1010010001000110011101
select channel,1010010001000110011101,channel see,0011001110110100100101
channel see,0011001110110100100101,see stream,1010010010110111100101
see stream,1010010010110111100101,stream channel,1011110010100110011101
viewer want,1001100000010001001010,want able,1000100101000000000011
want able,1000100101000000000011,able disconnect,0000000001101100000010
able disconnect,0000000001101100000010,disconnect channel,0110000001000110011101
disconnect channel,0110000001000110011101,channel select,0011001110110100100010
channel select,0011001110110100100010,select another,1010010001000001011010
select another,1010010001000001011010,another channel,0000101101000110011101
another channel,0000101101000110011101,channel view,0011001110110011000001
channel view,0011001110110011000001,view whenever,1001100000110001010001
view whenever,1001100000110001010001,whenever want,1000101000110001001010
user want,1001111001010001001010,want able,1000100101000000000011
want able,1000100101000000000011,able communicate,0000000001100110100000
able communicate,0000000001100110100000,communicate users,0011010000010011010111
communicate users,0011010000010011010111,users channel,1001101011100110011101
users channel,1001101011100110011101,channel realtime,0011001110111101010001
broadcaster want,0001011001110001001010,want able,1000100101000000000011
want able,1000100101000000000011,able stream,0000000001110111100101
able stream,0000000001110111100101,stream lot,1011110010111000000100
stream lot,1011110010111000000100,lot people,1100000010011010001111
lot people,1100000010011010001111,people without,1101000111110001111010
people without,1101000111110001111010,without using,1000111101010011011100
without using,1000111101010011011100,using lot,1001101110011000000100
using lot,1001101110011000000100,lot resources,1100000010011100001010
broadcaster want,0001011001110001001010,want able,1000100101000000000011
want able,1000100101000000000011,able stream,0000000001110111100101
able stream,0000000001110111100101,stream viewers,1011110010110001000000
stream viewers,1011110010110001000000,viewers rebroadcast,1000100000011101110110
viewers rebroadcast,1000100000011101110110,rebroadcast stream,1110111011010111100101
rebroadcast stream,1110111011010111100101,stream viewers,1011110010110001000000
viewer want,1001100000010001001010,want able,1000100101000000000011
want able,1000100101000000000011,able view,0000000001110011000001
able view,0000000001110011000001,view channels,1001100000100110011100
view channels,1001100000100110011100,channels without,0011001110010001111010
channels without,0011001110010001111010,without constraining,1000111101000111001111
without constraining,1000111101000111001111,constraining bandwidth,0011100111100011100010
constraining bandwidth,0011100111100011100010,bandwidth peer,0001110001011010001001
viewer want,1001100000010001001010,want able,1000100101000000000011
want able,1000100101000000000011,able rebroadcast,0000000001111101110110
able rebroadcast,0000000001111101110110,rebroadcast stream,1110111011010111100101
rebroadcast stream,1110111011010111100101,stream effectively,1011110010101100101111
stream effectively,1011110010101100101111,effectively little,0110010111101000001110
effectively little,0110010111101000001110,little technical,0100000111010110001011
little technical,0100000111010110001011,technical knowledge,1011000101101000100011
broadcaster want,0001011001110001001010,want service,1000100101010101111011
want service,1000100101010101111011,service able,1010111101100000000011
service able,1010111101100000000011,able intelligently,0000000001101001000011
able intelligently,0000000001101001000011,intelligently choose,0100100001100110010001
intelligently choose,0100100001100110010001,choose peers,0011001000111010001011
choose peers,0011001000111010001011,peers able,1101000101100000000011
peers able,1101000101100000000011,able rebroadcast,0000000001111101110110
able rebroadcast,0000000001111101110110,rebroadcast stream,1110111011010111100101
rebroadcast stream,1110111011010111100101,stream effectively,1011110010101100101111
user want,1001111001010001001010,want streams,1000100101010111100110
want streams,1000100101010111100110,streams interrupted,1011110011001001011100
streams interrupted,1011110011001001011100,interrupted little,0100101110001000001110
interrupted little,0100101110001000001110,little possible,0100000111011110111111
little possible,0100000111011110111111,possible peer,1111011111111010001001
possible peer,1111011111111010001001,peer encounters,1101000100101101101010
peer encounters,1101000100101101101010,encounters issues,0110110101001001111001
encounters issues,0110110101001001111001,issues potential,0100111100111110101001
issues potential,0100111100111110101001,potential use,1111010100110011110101
potential use,1111010100110011110101,use case,1001111010100110000110
use case,1001111010100110000110,case view,0011000011010011000001
case view,0011000011010011000001,view broadcaster,1001100000100010110011
view broadcaster,1001100000100010110011,broadcaster want,0001011001110001001010
broadcaster want,0001011001110001001010,want able,1000100101000000000011
want able,1000100101000000000011,able select,0000000001110100100010
able select,0000000001110100100010,select multiple,1010010001011001011011
select multiple,1010010001011001011011,multiple cameras,1100101101100010001011
multiple cameras,1100101101100010001011,cameras broadcast,0001000101100010110010
cameras broadcast,0001000101100010110010,broadcast simultaneously,0001011001010101011001
user want,1001111001010001001010,want able,1000100101000000000011
want able,1000100101000000000011,able use,0000000001110011110101
able use,0000000001110011110101,use ppcast,1001111010111110101111
use ppcast,1001111010111110101111,ppcast mozilla,1111010111111001011101
ppcast mozilla,1111010111111001011101,mozilla firefox,1100101110101111111011
mozilla firefox,1100101110101111111011,firefox browser,0111111101100010010011
user want,1001111001010001001010,want able,1000100101000000000011
want able,1000100101000000000011,able register,0000000001111100100000
able register,0000000001111100100000,register browse,1110010000000010010001
register browse,1110010000000010010001,browse list,0001001000101000011000
browse list,0001001000101000011000,list channels,0100001100000110011100
list channels,0100001100000110011100,channels users,0011001110010011010111
channels users,0011001110010011010111,users broadcasting,1001101011100010110000
user would,1001111001010001101110,would like,1000110111001000010100
would like,1000110111001000010100,like option,0100001010011011100000
like option,0100001010011011100000,option using,1101110000010011011100
option using,1101110000010011011100,using mobile,1001101110011001111101
using mobile,1001101110011001111101,mobile device,1100111110100100001101
mobile device,1100111110100100001101,device view,0010000110110011000001
device view,0010000110110011000001,view broadcast,1001100000100010110010
view broadcast,1001100000100010110010,broadcast content,0001011001000111000000
broadcast content,0001011001000111000000,content user,0011100000010011110010
content user,0011100000010011110010,user would,1001111001010001101110
user would,1001111001010001101110,would like,1000110111001000010100
would like,1000110111001000010100,like option,0100001010011011100000
like option,0100001010011011100000,option live,1101110000001000001111
option live,1101110000001000001111,live chat,0100000111100110010111
live chat,0100000111100110010111,chat broadcasters,0011001011100010110001
chat broadcasters,0011001011100010110001,broadcasters viewers,0001011000110001000000
broadcasters viewers,0001011000110001000000,viewers software,1000100000010101000011
viewers software,1000100000010101000011,software requirements,1010100001111100010101
software requirements,1010100001111100010101,requirements specification,1110001010110111001111
requirements specification,1110001010110111001111,specification ppcast,1011100111111110101111
specification ppcast,1011100111111110101111,ppcast page,1111010111111010110101
ppcast page,1111010111111010110101,page broadcaster,1101011010100010110011
page broadcaster,1101011010100010110011,broadcaster would,0001011001110001101110
broadcaster would,0001011001110001101110,would like,1000110111001000010100
would like,1000110111001000010100,like option,0100001010011011100000
like option,0100001010011011100000,option sharing,1101110000010101110101
option sharing,1101110000010101110101,sharing computer,1010111010100111110101
sharing computer,1010111010100111110101,computer screen,0011111010110100111100
computer screen,0011111010110100111100,screen video,1010011110010011000011
screen video,1010011110010011000011,video source,1001100001110111000011
video source,1001100001110111000011,source viewers,1011100001110001000000
source viewers,1011100001110001000000,viewers simultaneously,1000100000010101011001
viewers simultaneously,1000100000010101011001,simultaneously broadcasting,1010101100100010110000
simultaneously broadcasting,1010101100100010110000,broadcasting webcam,0001011000010001011101
creating new,0010111010011011001100,new channel,1101100110000110011101
new channel,1101100110000110011101,channel broadcaster,0011001110100010110011
channel broadcaster,0011001110100010110011,broadcaster happen,0001011001101010001000
broadcaster happen,0001011001101010001000,happen immediately,0101000100001011100011
happen immediately,0101000100001011100011,immediately taking,0101110001110110011111
immediately taking,0101110001110110011111,taking seconds,1011001111110100101011
joining existing,0100110111001101000010,existing channel,0110100001000110011101
existing channel,0110100001000110011101,channel happen,0011001110101010001000
channel happen,0011001110101010001000,happen quickly,0101000100011101001010
happen quickly,0101000100011101001010,quickly live,1110100101001000001111
quickly live,1110100101001000001111,live video,0100000111110011000011
live video,0100000111110011000011,video stream,1001100001110111100101
video stream,1001100001110111100101,stream shall,1011110010110101110100
stream shall,1011110010110101110100,shall begin,1010111010000010100100
shall begin,1010111010000010100100,begin within,0001010010010001111101
begin within,0001010010010001111101,within seconds,1000111110110100101011
sudden unexpected,1011010101010011100000,unexpected peer,1001110000011010001001
unexpected peer,1001110000011010001001,peer disconnections,1101000100101100000110
peer disconnections,1101000100101100000110,disconnections trigger,0110000011010010110110
disconnections trigger,0110000011010010110110,trigger new,1001011011011011001100
trigger new,1001011011011011001100,new connection,1101100110000111011111
new connection,1101100110000111011111,connection another,0011101111100001011010
connection another,0011101111100001011010,another peer,0000101101011010001001
another peer,0000101101011010001001,peer begin,1101000100100010100100
peer begin,1101000100100010100100,begin streaming,0001010010010111100111
begin streaming,0001010010010111100111,streaming within,1011110011110001111101
streaming within,1011110011110001111101,within seconds,1000111110110100101011
planned peer,1111001010111010001001,peer disconnections,1101000100101100000110
peer disconnections,1101000100101100000110,disconnections ex,0110000011001101001001
disconnections ex,0110000011001101001001,ex user,0110100100110011110010
ex user,0110100100110011110010,user leaving,1001111001001000110100
user leaving,1001111001001000110100,leaving channel,0100011010000110011101
leaving channel,0100011010000110011101,channel page,0011001110111010110101
channel page,0011001110111010110101,page peer,1101011010111010001001
page peer,1101011010111010001001,peer notified,1101000100111011010110
peer notified,1101000100111011010110,notified shall,1101101011010101110100
notified shall,1101101011010101110100,shall handled,1010111010001010001010
shall handled,1010111010001010001010,handled gracefully,0101000101001110000101
handled gracefully,0101000101001110000101,gracefully minimize,0111000010111001111000
gracefully minimize,0111000010111001111000,minimize stream,1100111100010111100101
minimize stream,1100111100010111100101,stream disruptions,1011110010101100001110
stream disruptions,1011110010101100001110,disruptions begin,0110000111000010100100
disruptions begin,0110000111000010100100,begin streaming,0001010010010111100111
begin streaming,0001010010010111100111,streaming within,1011110011110001111101
streaming within,1011110011110001111101,within seconds,1000111110110100101011
peers shall,1101000101110101110100,shall able,1010111010000000000011
shall able,1010111010000000000011,able handle,0000000001101010001110
able handle,0000000001101010001110,handle rebroadcasting,0101000111011101110111
handle rebroadcasting,0101000111011101110111,rebroadcasting least,1110111011101000111100
rebroadcasting least,1110111011101000111100,least peers,0100011110011010001011
least peers,0100011110011010001011,peers using,1101000101110011011100
peers using,1101000101110011011100,using recent,1001101110011101111111
using recent,1001101110011101111111,recent apple,1110111111100001001101
recent apple,1110111111100001001101,apple macbook,0000100110111000001111
apple macbook,0000100110111000001111,macbook pros,1100000111111111001111
macbook pros,1100000111111111001111,pros baseline,1111100111100010100001
pros baseline,1111100111100010100001,baseline performance,0001010000111010000110
baseline performance,0001010000111010000110,performance function,1101000011001110110000
performance function,1101000011001110110000,function mainly,0111011000011000001011
function mainly,0111011000011000001011,mainly bottlenecked,1100000101100010111100
mainly bottlenecked,1100000101100010111100,bottlenecked browser,0001011110000010010011
bottlenecked browser,0001011110000010010011,browser implementations,0001001001101011101101
browser implementations,0001001001101011101101,implementations webrtc,0101110110110001011100
implementations webrtc,0101110110110001011100,webrtc video,1000101110010011000011
webrtc video,1000101110010011000011,video odingtranscoding,1001100001111011110100
safety security,1010001001010100100100,security requirements,1010010010011100010101
security requirements,1010010010011100010101,requirements safety,1110001010110100010010
requirements safety,1110001010110100010010,safety use,1010001001010011110101
safety use,1010001001010011110101,use broadcast,1001111010100010110010
use broadcast,1001111010100010110010,broadcast service,0001011001010101111011
broadcast service,0001011001010101111011,service done,1010111101101100010110
service done,1010111101101100010110,done ethically,0110001011001101011100
done ethically,0110001011001101011100,ethically morally,0110101110011001010101
ethically morally,0110101110011001010101,morally broadcasters,1100101010100010110001
morally broadcasters,1100101010100010110001,broadcasters shall,0001011000110101110100
broadcasters shall,0001011000110101110100,shall know,1010111010001000100001
shall know,1010111010001000100001,know camera,0100010000100010001001
know camera,0100010000100010001001,camera broadcasting,0001000100100010110000
camera broadcasting,0001000100100010110000,broadcasting live,0001011000001000001111
broadcasting live,0001011000001000001111,live assume,0100000111100011011111
live assume,0100000111100011011111,assume broadcast,0001101111100010110010
assume broadcast,0001101111100010110010,broadcast potentially,0001011001011110101011
broadcast potentially,0001011001011110101011,potentially recorded,1111010101111101101010
potentially recorded,1111010101111101101010,recorded viewer,1110110101010011000000
recorded viewer,1110110101010011000000,viewer security,1001100000010100100100
viewer security,1001100000010100100100,security broadcasters,1010010010000010110001
security broadcasters,1010010010000010110001,broadcasters assume,0001011000100011011111
broadcasters assume,0001011000100011011111,assume video,0001101111110011000011
assume video,0001101111110011000011,video stream,1001100001110111100101
video stream,1001100001110111100101,stream private,1011110010111111111111
stream private,1011110010111111111111,private anyone,1111111111100001011001
private anyone,1111111111100001011001,anyone channel,0000101100100110011101
anyone channel,0000101100100110011101,channel name,0011001110111001001011
channel name,0011001110111001001011,name communications,1100100101100111100011
name communications,1100100101100111100011,communications peers,0011110001111010001011
communications peers,0011110001111010001011,peers encrypted,1101000101101101101011
peers encrypted,1101000101101101101011,encrypted dtlssrtp,0110110101101100110110
encrypted dtlssrtp,0110110101101100110110,dtlssrtp defined,0110011011000100101010
dtlssrtp defined,0110011011000100101010,defined webrtc,0010010101010001011100
defined webrtc,0010010101010001011100,webrtc nave,1000101110011001000101
webrtc nave,1000101110011001000101,nave denial,1100100010100100111100
nave denial,1100100010100100111100,denial service,0010011110010101111011
denial service,0010011110010101111011,service attacks,1010111101100011010101
service attacks,1010111101100011010101,attacks possible,0001101010111110111111
attacks possible,0001101010111110111111,possible instance,1111011111101011000111
possible instance,1111011111101011000111,instance peers,0101100011111010001011
instance peers,0101100011111010001011,peers could,1101000101100101010101
peers could,1101000101100101010101,could degrade,0010101010100100101000
could degrade,0010101010100100101000,degrade stre,0010010100010111100100
software quality,1010100001111101000111,quality attributes,1110100011100011010000
quality attributes,1110100011100011010000,attributes adaptability,0001101000000000111011
attributes adaptability,0001101000000000111011,adaptability peers,0000011101111010001011
adaptability peers,0000011101111010001011,peers attempt,1101000101100011010111
peers attempt,1101000101100011010111,attempt modify,0001101011111001110010
attempt modify,0001101011111001110010,modify bandwidth,1100111001000011100010
modify bandwidth,1100111001000011100010,bandwidth requirements,0001110001011100010101
bandwidth requirements,0001110001011100010101,requirements face,1110001010101111001010
requirements face,1110001010101111001010,face changing,0111100101000110011111
face changing,0111100101000110011111,changing network,0011001111111011000111
changing network,0011001111111011000111,network conditions,1101100011100111010001
network conditions,1101100011100111010001,conditions lowbandwidth,0011101000111000001100
conditions lowbandwidth,0011101000111000001100,lowbandwidth connections,1100000110000111011110
lowbandwidth connections,1100000110000111011110,connections mobile,0011101111011001111101
connections mobile,0011101111011001111101,mobile channel,1100111110100110011101
mobile channel,1100111110100110011101,channel concept,0011001110100111110011
channel concept,0011001110100111110011,concept overlay,0011111001111010111001
concept overlay,0011111001111010111001,overlay ppcasts,1101011100111110101101
overlay ppcasts,1101011100111110101101,ppcasts peertopeer,1111010110111010001010
ppcasts peertopeer,1111010110111010001010,peertopeer network,1101000101011011000111
peertopeer network,1101000101011011000111,network allowing,1101100011100001110110
network allowing,1101100011100001110110,allowing core,0000111011000101001001
allowing core,0000111011000101001001,core signaling,0010100100110101011100
core signaling,0010100100110101011100,signaling functions,1010101110001110010111
signaling functions,1010101110001110010111,functions arate,0111001011100011000001
functions arate,0111001011100011000001,arate availability,0001100000100011111000
arate availability,0001100000100011111000,availability user,0001111100010011110010
availability user,0001111100010011110010,user access,1001111001000000001101
user access,1001111001000000001101,access service,0000000110110101111011
access service,0000000110110101111011,service broadcast,1010111101100010110010
service broadcast,1010111101100010110010,broadcast view,0001011001010011000001
broadcast view,0001011001010011000001,view broadcasts,1001100000100010010000
view broadcasts,1001100000100010010000,broadcasts via,0001001000010011000010
broadcasts via,0001001000010011000010,via website,1001100001010001010100
via website,1001100001010001010100,website serverside,1000101010010101111001
website serverside,1000101010010101111001,serverside software,1010111100110101000011
serverside software,1010111100110101000011,software unusual,1010100001110011101001
software unusual,1010100001110011101001,unusual requirements,1001110100111100010101
unusual requirements,1001110100111100010101,requirements allowing,1110001010100001110110
requirements allowing,1110001010100001110110,allowing deployment,0000111011000100110110
allowing deployment,0000111011000100110110,deployment many,0010011011011000110010
deployment many,0010011011011000110010,many environments,1100011001001101110001
many environments,1100011001001101110001,environments correctn,0110111000100101011011
talk clientside,1011001111000110111111,clientside serverside,0011011111110101111001
clientside serverside,0011011111110101111001,serverside portability,1010111100111110110111
serverside portability,1010111100111110110111,portability reliability,1111011011111100101100
portability reliability,1111011011111100101100,reliability ppcast,1110010110011110101111
reliability ppcast,1110010110011110101111,ppcast server,1111010111110101101000
ppcast server,1111010111110101101000,server attempt,1010110100000011010111
server attempt,1010110100000011010111,attempt make,0001101011111000011110
attempt make,0001101011111000011110,make sure,1100001111010110110111
make sure,1100001111010110110111,sure peer,1011011011111010001001
sure peer,1011011011111010001001,peer always,1101000100100001010110
peer always,1101000100100001010110,always connection,0000101011000111011111
always connection,0000101011000111011111,connection another,0011101111100001011010
connection another,0011101111100001011010,another peer,0000101101011010001001
another peer,0000101101011010001001,peer network,1101000100111011000111
peer network,1101000100111011000111,network lower,1101100011111000001101
network lower,1101100011111000001101,lower quality,1100000110111101000111
lower quality,1100000110111101000111,quality connections,1110100011100111011110
quality connections,1110100011100111011110,connections attempted,0011101111000011010110
connections attempted,0011101111000011010110,attempted detected,0001101011000100011000
attempted detected,0001101011000100011000,detected resolved,0010001100011100001001
detected resolved,0010001100011100001001,resolved automatically,1110000100100011111010
resolved automatically,1110000100100011111010,automatically different,0001111101000100000111
automatically different,0001111101000100000111,different peer,0010000011111010001001
different peer,0010000011111010001001,peer connection,1101000100100111011111
peer connection,1101000100100111011111,connection navigation,0011101111111001000110
connection navigation,0011101111111001000110,navigation different,1100100011000100000111
navigation different,1100100011000100000111,different channels,0010000011100110011100
different channels,0010000011100110011100,channels normal,0011001110011011011111
channels normal,0011001110011011011111,normal operation,1101101111111011100110
normal operation,1101101111111011100110,operation cause,1101110011000110001010
operation cause,1101110011000110001010,cause undue,0011000101010010100000
cause undue,0011000101010010100000,undue interruption,1001010000001001010100
undue interruption,1001010000001001010100,interruption peers,0100101010011010001011
interruption peers,0100101010011010001011,peers rebroadcasting,1101000101111101110111
peers rebroadcasting,1101000101111101110111,rebroadcasting reusability,1110111011110100001100
rebroadcasting reusability,1110111011110100001100,reusability webrtc,1010000110010001011100
reusability webrtc,1010000110010001011100,webrtc api,1000101110000001001001
webrtc api,1000101110000001001001,api designed,0000100100100100010101
api designed,0000100100100100010101,designed mind,0010001010111001101011
designed mind,0010001010111001101011,mind reusable,1100110101110100001101
mind reusable,1100110101110100001101,reusable core,1010000110100101001001
user interface,1001111001001001001000,interface intuitive,0100100100001001010011
interface intuitive,0100100100001001010011,intuitive minimal,0100101001111001101001
intuitive minimal,0100101001111001101001,minimal user,1100110100110011110010
minimal user,1100110100110011110010,user set,1001111001010101111111
conflict change,0011101010100110011011,change exclusion,0011001101101101000100
change exclusion,0011001101101101000100,exclusion set,0110100010010101111111
exclusion set,0110100010010101111111,set monitor,1010111111111001010000
set monitor,1010111111111001010000,monitor meeting,1100101000011000100100
monitor meeting,1100101000011000100100,meeting change,1100010010000110011011
meeting change,1100010010000110011011,change preference,0011001101111110100000
change preference,0011001101111110100000,preference set,1111010000010101111111
preference set,1111010000010101111111,set conflict,1010111111100111010101
set conflict,1010111111100111010101,conflict conflict,0011101010100111010101
conflict conflict,0011101010100111010101,conflict change,0011101010100110011011
conflict change,0011101010100110011011,change location,0011001101101000000100
change location,0011001101101000000100,location planning,0100000010011110010111
location planning,0100000010011110010111,planning meeting,1111001011111000100100
planning meeting,1111001011111000100100,meeting cancel,1100010010000010001110
meeting cancel,1100010010000010001110,cancel meeting,0001000111011000100100
cancel meeting,0001000111011000100100,meeting external,1100010010001111001111
meeting external,1100010010001111001111,external constraints,0111100111100111001100
external constraints,0111100111100111001100,constraints replanning,0011100110011100111111
constraints replanning,0011100110011100111111,replanning meeting,1110011111111000100100
replanning meeting,1110011111111000100100,meeting application,1100010010000001000100
meeting application,1100010010000001000100,application domain,0000100010001100010111
application domain,0000100010001100010111,domain conflict,0110001011100111010101
domain conflict,0110001011100111010101,conflict resolution,0011101010111100011000
conflict resolution,0011101010111100011000,resolution check,1110001100000110010110
resolution check,1110001100000110010110,check resolution,0011001011011100011000
check resolution,0011001011011100011000,resolution policies,1110001100011110110011
resolution policies,1110001100011110110011,policies participant,1111011001111010010010
policies participant,1111011001111010010010,participant interactions,1101001001001001000100
participant interactions,1101001001001001000100,interactions make,0100100010011000011110
interactions make,0100100010011000011110,make communication,1100001111000111100001
make communication,1100001111000111100001,communication reliable,0011110000111100101101
communication reliable,0011110000111100101101,reliable communicate,1110010110100110100000
reliable communicate,1110010110100110100000,communicate request,0011010000011100010000
communicate request,0011010000011100010000,request replies,1110001000011100110100
request replies,1110001000011100110100,replies awareness,1110011010000011101101
replies awareness,1110011010000011101101,awareness planning,0001110110111110010111
awareness planning,0001110110111110010111,planning process,1111001011111111110110
planning process,1111001011111111110110,process support,1111111011010110111101
process support,1111111011010110111101,support negotiation,1011011110111011000010
support negotiation,1011011110111011000010,negotiation conflict,1101100001000111010101
monitor meeting,1100101000011000100100,meeting system,1100010010010110010001
