X_text,X_emb,y_text,y_emb
title,10010001110,interested,01001001011
interested,01001001011,inthen,01001010110
inthen,01001010110,search,10100111011
search,10100111011,required,11100010110
required,11100010110,book,00010111001
book,00010111001,entering,01101110100
entering,01101110100,book,00010111001
book,00010111001,name,11001001011
categories,00110001101,view,10011000001
view,10011000001,categories,00110001101
categories,00110001101,view,10011000001
view,10011000001,shows,10101010011
shows,10101010011,categories,00110001101
categories,00110001101,books,00010111010
books,00010111010,available,00011101000
available,00011101000,provides,11111000011
provides,11111000011,ability,00000000001
ability,00000000001,librarian,01000010010
librarian,01000010010,addedit,00000101010
addedit,00000101010,delete,00100111001
delete,00100111001,category,00110001111
category,00110001111,list,01000011000
librarians,01000010110,control,00101000111
control,00101000111,panel,11010110110
panel,11010110110,control,00101000111
control,00101000111,panel,11010110110
panel,11010110110,allow,00001110101
allow,00001110101,librarian,01000010010
librarian,01000010010,addremove,00000101100
addremove,00000101100,users,10011010111
users,10011010111,add,00000101001
add,00000101001,edit,01100101000
edit,01100101000,remove,11100101011
remove,11100101011,resource,11100001011
manage,11000010101,lending,01000110010
lending,01000110010,options,11010100011
system,10110010001,features,01111010101
features,01111010101,users,10011010111
users,10011010111,system,10110010001
system,10110010001,provided,11111000010
provided,11111000010,surety,10110110110
surety,10110110110,account,00000011010
account,00000011010,secure,10100101111
possible,11110111111,providing,11111000001
providing,11111000001,user,10011110010
user,10011110010,authentication,00011110010
authentication,00011110010,validation,10011011001
validation,10011011001,members,11000100110
members,11000100110,using,10011011100
using,10011011100,unique,10011100001
unique,10011100001,member,11000100111
member,11000100111,id,01010101010
id,01010101010,proper,11111011000
proper,11111011000,monitoring,11001010011
monitoring,11001010011,administrator,00001100000
administrator,00001100000,includes,01011111111
includes,01011111111,updating,10011111011
updating,10011111011,account,00000011010
account,00000011010,status,10111111110
status,10111111110,showing,10101010000
showing,10101010000,popup,11110110110
popup,11110110110,member,11000100111
member,11000100111,attempts,00011010010
attempts,00011010010,issue,01001111010
issue,01001111010,number,11011010011
number,11011010011,books,00010111010
books,00010111010,exceed,01101001110
exceed,01101001110,limit,01000011101
limit,01000011101,provided,11111000010
provided,11111000010,library,01000010111
library,01000010111,policy,11110110010
policy,11110110010,assigning,00011011011
assigning,00011011011,fine,01111111101
fine,01111111101,members,11000100110
members,11000100110,skip,10101001100
skip,10101001100,date,00100100001
date,00100100001,return,10100000101
return,10100000101,proper,11111011000
proper,11111011000,accountability,00000011110
accountability,00000011110,includes,01011111111
includes,01011111111,allowing,00001110110
allowing,00001110110,member,11000100111
member,11000100111,see,10100100101
see,10100100101,members,11000100110
members,11000100110,account,00000011010
administrator,00001100000,see,10100100101
see,10100100101,manage,11000010101
manage,11000010101,member,11000100111
member,11000100111,accounts,00000011111
performance,11010000110,requirement,11100010111
requirement,11100010111,proposed,11111001110
proposed,11111001110,system,10110010001
system,10110010001,going,01110001101
going,01110001101,develop,00100001110
develop,00100001110,used,10011110111
used,10011110111,chief,00110010011
chief,00110010011,performance,11010000110
performance,11010000110,system,10110010001
system,10110010001,within,10001111101
within,10001111101,different,00100000111
different,00100000111,campuses,00010001010
campuses,00010001010,university,10011100100
university,10011100100,interacts,01001001100
interacts,01001001100,university,10011100100
university,10011100100,staff,10111010111
staff,10111010111,students,10110100011
therefore,10010000110,expected,01111000000
expected,01111000000,database,00101100001
database,00101100001,would,10001101110
would,10001101110,perform,11010000111
perform,11010000111,functionally,01110010010
functionally,01110010010,requirements,11100010101
requirements,11100010101,specified,10111001010
specified,10111001010,university,10011100100
performance,11010000110,system,10110010001
system,10110010001,fast,01111011101
fast,01111011101,accurate,00000010101
accurate,00000010101,library,01000010111
library,01000010111,management,11000010010
management,11000010010,system,10110010001
system,10110010001,shall,10101110100
shall,10101110100,handle,01010001110
handle,01010001110,expected,01111000000
expected,01111000000,nonexpected,11011001001
nonexpected,11011001001,errors,01101010010
errors,01101010010,ways,10001011010
ways,10001011010,prevent,11111101100
prevent,11111101100,loss,11000000111
loss,11000000111,information,01011011111
information,01011011111,long,11000000001
long,11000000001,downtime,01100010001
downtime,01100010001,period,11010000000
thus,10010001100,inbuilt,01011111001
inbuilt,01011111001,error,01101010011
error,01101010011,testing,10110000011
testing,10110000011,identify,01010100111
identify,01010100111,invalid,01001010001
invalid,01001010001,usernamepassword,10011010110
usernamepassword,10011010110,system,10110010001
system,10110010001,able,00000000011
able,00000000011,handle,01010001110
handle,01010001110,large,01000101011
large,01000101011,amount,00001010101
amount,00001010101,data,00101100011
thus,10010001100,accommodate,00000001011
accommodate,00000001011,high,01010010110
high,01010010110,number,11011010011
number,11011010011,books,00010111010
books,00010111010,users,10011010111
users,10011010111,without,10001111010
without,10001111010,fault,01111011100
safety,10100010010,requirement,11100010111
requirement,11100010111,pillai,11110001000
pillai,11110001000,institute,01011000010
institute,01011000010,information,01011011111
information,01011011111,technology,10110001101
technology,10110001101,engineering,01101111011
engineering,01101111011,media,11000101110
media,11000101110,studies,10110100010
studies,10110100010,research,11100011111
research,11100011111,department,00100110101
department,00100110101,information,01011011111
information,01011011111,technology,10110001101
technology,10110001101,database,00101100001
database,00101100001,get,01110011001
get,01110011001,crashed,00101110011
crashed,00101110011,certain,00110001001
certain,00110001001,time,10010001101
time,10010001101,due,01100110111
due,01100110111,virus,10001000110
virus,10001000110,operating,11011100111
operating,11011100111,system,10110010001
system,10110010001,failure,01111011011
therefore,10010000110,required,11100010110
required,11100010110,take,10110011100
take,10110011100,database,00101100001
database,00101100001,backup,00011100111
backup,00011100111,database,00101100001
database,00101100001,lost,11000000101
proper,11111011000,upsinverter,10011111111
upsinverter,10011111111,facility,01111001000
facility,01111001000,case,00110000110
case,00110000110,power,11110101010
power,11110101010,supply,10110111111
supply,10110111111,failure,01111011011
security,10100100100,requirement,11100010111
requirement,11100010111,system,10110010001
system,10110010001,use,10011110101
use,10011110101,secured,10100101101
secured,10100101101,database,00101100001
database,00101100001,normal,11011011111
normal,11011011111,users,10011010111
users,10011010111,read,11101011100
read,11101011100,information,01011011111
information,01011011111,cannot,00010001101
cannot,00010001101,edit,01100101000
edit,01100101000,modify,11001110010
modify,11001110010,anything,00001011000
anything,00001011000,except,01101001111
except,01101001111,personal,11110000101
personal,11110000101,information,01011011111
system,10110010001,different,00100000111
different,00100000111,types,10010111010
types,10010111010,users,10011010111
users,10011010111,every,01101011010
every,01101011010,user,10011110010
user,10011110010,access,00000001101
access,00000001101,constraints,00111001100
constraints,00111001100,proper,11111011000
proper,11111011000,user,10011110010
user,10011110010,authentication,00011110010
authentication,00011110010,provided,11111000010
provided,11111000010,one,11011101000
one,11011101000,able,00000000011
able,00000000011,hack,01010000100
hack,01010000100,users,10011010111
users,10011010111,password,11010011110
password,11010011110,arate,00011000001
arate,00011000001,accounts,00000011111
accounts,00000011111,admin,00000100001
admin,00000100001,members,11000100110
members,11000100110,member,11000100111
member,11000100111,access,00000001101
access,00000001101,database,00101100001
database,00101100001,admin,00000100001
admin,00000100001,rights,10100001001
rights,10100001001,update,10011111000
update,10011111000,database,00101100001
requirement,11100010111,attributes,00011010000
attributes,00011010000,multiple,11001011011
multiple,11001011011,admins,00001100011
admins,00001100011,creating,00101110100
creating,00101110100,project,11111011011
project,11111011011,right,10100001011
right,10100001011,create,00101110110
create,00101110110,changes,00110011110
changes,00110011110,system,10110010001
members,11000100110,users,10011010111
users,10011010111,cannot,00010001101
cannot,00010001101,changes,00110011110
changes,00110011110,project,11111011011
project,11111011011,open,11011101010
open,11011101010,source,10111000011
source,10111000011,quality,11101000111
quality,11101000111,database,00101100001
database,00101100001,maintained,11000011000
maintained,11000011000,way,10001011011
way,10001011011,user,10011110010
user,10011110010,friendly,01110110100
friendly,01110110100,users,10011010111
users,10011010111,database,00101100001
database,00101100001,user,10011110010
user,10011110010,able,00000000011
able,00000000011,easily,01100111010
easily,01100111010,download,01100010010
download,01100010010,install,01011000101
install,01011000101,system,10110010001
business,00010011101,rules,10100011100
rules,10100011100,business,00010011101
business,00010011101,rule,10100011101
rule,10100011101,anything,00001011000
anything,00001011000,captures,00010000001
captures,00010000001,implements,01011101110
implements,01011101110,business,00010011101
business,00010011101,policies,11110110011
policies,11110110011,practices,11110100100
rule,10100011101,enforce,01101111000
enforce,01101111000,business,00010011101
business,00010011101,policy,11110110010
policy,11110110010,make,11000011110
make,11000011110,ision,01001111100
ision,01001111100,infer,01011010100
infer,01011010100,new,11011001100
new,11011001100,data,00101100011
data,00101100011,existing,01101000010
existing,01101000010,datathis,00100100000
datathis,00100100000,includes,01011111111
includes,01011111111,rules,10100011100
rules,10100011100,regulations,11100100010
regulations,11100100010,system,10110010001
system,10110010001,users,10011010111
users,10011010111,abide,00000000000
includes,01011111111,cost,00101010100
cost,00101010100,project,11111011011
project,11111011011,discount,01100000111
discount,01100000111,offers,11011111111
offers,11011111111,provided,11111000010
users,10011010111,avoid,00011101011
avoid,00011101011,illegal,01010100000
illegal,01010100000,rules,10100011100
rules,10100011100,protocols,11111000111
neither,11011000110,admin,00000100001
admin,00000100001,member,11000100111
member,11000100111,cross,00101111010
cross,00101111010,rules,10100011100
rules,10100011100,regulations,11100100010
user,10011110010,requirement,11100010111
requirement,11100010111,users,10011010111
users,10011010111,system,10110010001
system,10110010001,members,11000100110
members,11000100110,librarian,01000010010
librarian,01000010010,university,10011100100
university,10011100100,act,00000110000
act,00000110000,administrator,00001100000
administrator,00001100000,maintain,11000001001
maintain,11000001001,system,10110010001
members,11000100110,assumed,00011011101
assumed,00011011101,basic,00010100011
basic,00010100011,knowledge,01000100011
knowledge,01000100011,computers,00111110111
computers,00111110111,internet,01001011101
internet,01001011101,browsing,00010010010
administrators,00001100001,system,10110010001
system,10110010001,knowledge,01000100011
knowledge,01000100011,internals,01001011110
internals,01001011110,system,10110010001
system,10110010001,able,00000000011
able,00000000011,rectify,11101100100
rectify,11101100100,small,10101000101
small,10101000101,problems,11111110100
problems,11111110100,arise,00011001100
arise,00011001100,due,01100110111
due,01100110111,disk,01100000101
disk,01100000101,crashes,00101110010
crashes,00101110010,power,11110101010
power,11110101010,failures,01111011010
failures,01111011010,catastrophes,00110000100
catastrophes,00110000100,maintain,11000001001
maintain,11000001001,system,10110010001
proper,11111011000,user,10011110010
user,10011110010,interface,01001001000
interface,01001001000,user,10011110010
user,10011110010,manual,11000110001
manual,11000110001,online,11011101001
online,11011101001,help,01010011010
help,01010011010,guide,01010000111
guide,01010000111,install,01011000101
install,01011000101,maintain,11000001001
maintain,11000001001,system,10110010001
system,10110010001,must,11001011000
must,11001011000,sufficient,10110101011
sufficient,10110101011,educate,01100101011
educate,01100101011,users,10011010111
users,10011010111,use,10011110101
use,10011110101,system,10110010001
system,10110010001,without,10001111010
without,10001111010,problems,11111110100
admin,00000100001,provides,11111000011
provides,11111000011,certain,00110001001
certain,00110001001,facilities,01111001001
facilities,01111001001,users,10011010111
users,10011010111,form,01111100000
form,01111100000,backup,00011100111
backup,00011100111,recovery,11101101100
recovery,11101101100,forgot,01111100001
forgot,01111100001,password,11010011110
password,11010011110,data,00101100011
data,00101100011,migration,11001101010
migration,11001101010,ie,01010100001
whenever,10001010001,user,10011110010
user,10011110010,registers,11100100001
registers,11100100001,first,01111111001
first,01111111001,time,10010001101
time,10010001101,data,00101100011
data,00101100011,stored,10111101111
stored,10111101111,server,10101101000
server,10101101000,data,00101100011
data,00101100011,replication,11100111100
replication,11100111100,ie,01010100001
data,00101100011,lost,11000000101
lost,11000000101,one,11011101000
one,11011101000,branch,00010110111
branch,00010110111,still,10111111001
still,10111111001,stored,10111101111
stored,10111101111,server,10101101000
server,10101101000,auto,00011111100
auto,00011111100,recovery,11101101100
recovery,11101101100,ie,01010100001
frequently,01110111110,auto,00011111100
auto,00011111100,saving,10100110001
saving,10100110001,information,01011011111
information,01011011111,maintaining,11000011001
maintaining,11000011001,files,01111110000
files,01111110000,ie,01010100001
user,10011110010,stable,10111010101
stable,10111010101,modern,11001110111
modern,11001110111,internet,01001011101
internet,01001011101,connection,00111011111
connection,00111011111,user,10011110010
user,10011110010,latest,01000111001
latest,01000111001,version,10011000101
version,10011000101,google,01110000100
google,01110000100,chrome,00110110000
chrome,00110110000,user,10011110010
user,10011110010,computer,00111110101
computer,00111110101,enough,01101111110
enough,01101111110,power,11110101010
power,11110101010,rebroadcast,11101110110
rebroadcast,11101110110,broadcaster,00010110011
broadcaster,00010110011,either,01100100011
either,01100100011,internal,01001011011
internal,01001011011,external,01111001111
external,01111001111,webcam,10001011101
webcam,10001011101,service,10101111011
service,10101111011,used,10011110111
used,10011110111,preferably,11110100001
preferably,11110100001,desktop,00100011101
desktop,00100011101,laptop,01000101110
laptop,01000101110,currently,00101101000
currently,00101101000,mobile,11001111101
mobile,11001111101,support,10110111101
support,10110111101,needs,11011000001
needs,11011000001,catch,00110001100
catch,00110001100,software,10101000011
software,10101000011,requirements,11100010101
requirements,11100010101,specification,10111001111
specification,10111001111,ppcast,11110101111
ppcast,11110101111,page,11010110101
page,11010110101,specific,10111001100
specific,10111001100,requirements,11100010101
user,10011110010,interface,01001001000
interface,01001001000,designed,00100010101
designed,00100010101,simplicity,10101011110
simplicity,10101011110,functionality,01110010011
functionality,01110010011,mind,11001101011
features,01111010101,added,00000101011
added,00000101011,later,01000111000
later,01000111000,channel,00110011101
channel,00110011101,list,01000011000
list,01000011000,descriptions,00100010011
descriptions,00100010011,channel,00110011101
channel,00110011101,mockup,11001111100
mockup,11001111100,view,10011000001
view,10011000001,page,11010110101
page,11010110101,broadcasts,00010010000
broadcasts,00010010000,point,11110010000
point,11110010000,view,10011000001
view,10011000001,mockup,11001111100
mockup,11001111100,view,10011000001
view,10011000001,page,11010110101
page,11010110101,viewers,10001000000
viewers,10001000000,side,10101010101
side,10101010101,automatic,00011111110
automatic,00011111110,connection,00111011111
connection,00111011111,broadcaster,00010110011
software,10101000011,requirements,11100010101
requirements,11100010101,specification,10111001111
specification,10111001111,ppcast,11110101111
ppcast,11110101111,page,11010110101
page,11010110101,mockup,11001111100
mockup,11001111100,homepage,01010110001
homepage,01010110001,ppcast,11110101111
ppcast,11110101111,user,10011110010
user,10011110010,select,10100100010
select,10100100010,channel,00110011101
channel,00110011101,name,11001001011
name,11001001011,begin,00010100100
begin,00010100100,broadcasting,00010110000
broadcasting,00010110000,hardware,01010011000
hardware,01010011000,interfaces,01001011000
interfaces,01001011000,ppcast,11110101111
ppcast,11110101111,using,10011011100
using,10011011100,webrtc,10001011100
webrtc,10001011100,api,00001001001
api,00001001001,specifically,10111001101
specifically,10111001101,mediastream,11000101111
mediastream,11000101111,receive,11101110100
receive,11101110100,data,00101100011
data,00101100011,users,10011010111
users,10011010111,webcam,10001011101
webcam,10001011101,andor,00001011111
andor,00001011111,microphone,11001101101
mediastream,11000101111,abstracts,00000000111
abstracts,00000000111,webcam,10001011101
webcam,10001011101,andor,00001011111
andor,00001011111,microphone,11001101101
microphone,11001101101,complexities,00111111000
complexities,00111111000,user,10011110010
hardware,01010011000,interfaces,01001011000
interfaces,01001011000,include,01011111010
include,01011111010,desktops,00100011111
desktops,00100011111,laptops,01000101010
laptops,01000101010,mobile,11001111101
mobile,11001111101,devices,00100001100
devices,00100001100,abstracted,00000000110
abstracted,00000000110,users,10011010111
users,10011010111,browser,00010010011
browser,00010010011,operating,11011100111
operating,11011100111,system,10110010001
system,10110010001,software,10101000011
software,10101000011,interfaces,01001011000
interfaces,01001011000,webrtc,10001011100
webrtc,10001011100,javascript,01001101010
javascript,01001101010,framework,01110101000
framework,01110101000,tools,10010011011
tools,10010011011,ui,10010101001
ui,10010101001,bootstrap,00010111111
bootstrap,00010111111,websockets,10001010101
websockets,10001010101,special,10111000101
special,10111000101,tools,10010011011
tools,10010011011,used,10011110111
used,10011110111,databases,00101100000
databases,00101100000,communications,00111100011
communications,00111100011,interfaces,01001011000
interfaces,01001011000,communication,00111100001
communication,00111100001,interfaces,01001011000
interfaces,01001011000,abstracted,00000000110
abstracted,00000000110,webrtc,10001011100
webrtc,10001011100,api,00001001001
api,00001001001,specifically,10111001101
specifically,10111001101,rtcpeerconnection,10100011110
rtcpeerconnection,10100011110,session,10101111010
session,10101111010,description,00100010001
description,00100010001,protocol,11111000101
protocol,11111000101,sdp,10100111010
sdp,10100111010,hides,01010010101
hides,01010010101,many,11000110010
many,11000110010,network,11011000111
network,11011000111,media,11000101110
media,11000101110,information,01011011111
information,01011011111,application,00001000100
allows,00001110010,communication,00111100001
communication,00111100001,two,10010111111
two,10010111111,peers,11010001011
peers,11010001011,designed,00100010101
designed,00100010101,high,01010010110
high,01010010110,level,01000010001
level,01000010001,approach,00001000010
approach,00001000010,without,10001111010
without,10001111010,worrying,10001101010
worrying,10001101010,lower,11000001101
lower,11000001101,level,01000010001
level,01000010001,implementation,01011101100
rtcpeerconnection,10100011110,also,00001110001
also,00001110001,encryption,01101101001
encryption,01101101001,data,00101100011
data,00101100011,channels,00110011100
channels,00110011100,signaling,10101011100
signaling,10101011100,mechanism,11000101011
webrtc,10001011100,uses,10011010100
uses,10011010100,dtls,01100110010
dtls,01100110010,srtp,10111010100
srtp,10111010100,encryption,01101101001
encryption,01101101001,protocols,11111000111
ppcast,11110101111,also,00001110001
also,00001110001,focuses,01111101100
focuses,01111101100,ice,01010101001
ice,01010101001,framework,01110101000
framework,01110101000,connecting,00111011101
connecting,00111011101,two,10010111111
two,10010111111,peers,11010001011
peers,11010001011,directly,00100000000
ice,01010101001,framework,01110101000
framework,01110101000,first,01111111001
first,01111111001,try,10010110101
try,10010110101,connect,00111011100
connect,00111011100,peers,11010001011
peers,11010001011,using,10011011100
using,10011011100,udp,10010101000
udp,10010101000,minimal,11001101001
minimal,11001101001,latency,01000101000
udp,10010101000,fails,01111011001
fails,01111011001,ice,01010101001
ice,01010101001,framework,01110101000
framework,01110101000,try,10010110101
try,10010110101,tcp,10110001000
tcp,10110001000,http,01010111001
http,01010111001,later,01000111000
later,01000111000,tcp,10110001000
tcp,10110001000,https,01010111000
finally,01111110101,direct,00100000001
direct,00100000001,connection,00111011111
connection,00111011111,software,10101000011
software,10101000011,requirements,11100010101
requirements,11100010101,specification,10111001111
specification,10111001111,ppcast,11110101111
ppcast,11110101111,page,11010110101
page,11010110101,work,10001101000
work,10001101000,ice,01010101001
ice,01010101001,try,10010110101
try,10010110101,use,10011110101
use,10011110101,turn,10010110100
turn,10010110100,servers,10101111000
servers,10101111000,connect,00111011100
connect,00111011100,peers,11010001011
peers,11010001011,adopting,00001100111
adopting,00001100111,method,11001100101
method,11001100101,requires,11100010100
requires,11100010100,third,10010000111
third,10010000111,party,11010011101
functional,01110010000,behavior,00010101100
behavior,00010101100,requirements,11100010101
requirements,11100010101,use,10011110101
use,10011110101,case,00110000110
case,00110000110,view,10011000001
view,10011000001,broadcaster,00010110011
broadcaster,00010110011,want,10001001010
want,10001001010,go,01110001010
go,01110001010,website,10001010100
website,10001010100,stream,10111100101
stream,10111100101,video,10011000011
video,10011000011,viewers,10001000000
viewer,10011000000,want,10001001010
want,10001001010,go,01110001010
go,01110001010,website,10001010100
website,10001010100,watch,10001011001
watch,10001011001,peoples,11010001101
peoples,11010001101,live,01000001111
live,01000001111,streams,10111100110
user,10011110010,want,10001001010
want,10001001010,userfriendly,10011010001
userfriendly,10011010001,experience,01111000001
user,10011110010,know,01000100001
know,01000100001,whether,10001110001
whether,10001110001,web,10001011111
web,10001011111,browser,00010010011
browser,00010010011,supported,10110111100
broadcaster,00010110011,want,10001001010
want,10001001010,able,00000000011
able,00000000011,add,00000101001
add,00000101001,filters,01111110110
filters,01111110110,broadcast,00010110010
broadcaster,00010110011,want,10001001010
want,10001001010,able,00000000011
able,00000000011,stream,10111100101
stream,10111100101,whats,10001010011
whats,10001010011,coming,00110100110
coming,00110100110,webcam,10001011101
broadcaster,00010110011,want,10001001010
want,10001001010,able,00000000011
able,00000000011,stream,10111100101
stream,10111100101,whats,10001010011
whats,10001010011,screen,10100111100
broadcaster,00010110011,want,10001001010
want,10001001010,able,00000000011
able,00000000011,create,00101110110
create,00101110110,channel,00110011101
channel,00110011101,stream,10111100101
viewer,10011000000,want,10001001010
want,10001001010,able,00000000011
able,00000000011,select,10100100010
select,10100100010,channel,00110011101
channel,00110011101,see,10100100101
see,10100100101,stream,10111100101
stream,10111100101,channel,00110011101
viewer,10011000000,want,10001001010
want,10001001010,able,00000000011
able,00000000011,disconnect,01100000010
disconnect,01100000010,channel,00110011101
channel,00110011101,select,10100100010
select,10100100010,another,00001011010
another,00001011010,channel,00110011101
channel,00110011101,view,10011000001
view,10011000001,whenever,10001010001
whenever,10001010001,want,10001001010
user,10011110010,want,10001001010
want,10001001010,able,00000000011
able,00000000011,communicate,00110100000
communicate,00110100000,users,10011010111
users,10011010111,channel,00110011101
channel,00110011101,realtime,11101010001
broadcaster,00010110011,want,10001001010
want,10001001010,able,00000000011
able,00000000011,stream,10111100101
stream,10111100101,lot,11000000100
lot,11000000100,people,11010001111
people,11010001111,without,10001111010
without,10001111010,using,10011011100
using,10011011100,lot,11000000100
lot,11000000100,resources,11100001010
broadcaster,00010110011,want,10001001010
want,10001001010,able,00000000011
able,00000000011,stream,10111100101
stream,10111100101,viewers,10001000000
viewers,10001000000,rebroadcast,11101110110
rebroadcast,11101110110,stream,10111100101
stream,10111100101,viewers,10001000000
viewer,10011000000,want,10001001010
want,10001001010,able,00000000011
able,00000000011,view,10011000001
view,10011000001,channels,00110011100
channels,00110011100,without,10001111010
without,10001111010,constraining,00111001111
constraining,00111001111,bandwidth,00011100010
bandwidth,00011100010,peer,11010001001
viewer,10011000000,want,10001001010
want,10001001010,able,00000000011
able,00000000011,rebroadcast,11101110110
rebroadcast,11101110110,stream,10111100101
stream,10111100101,effectively,01100101111
effectively,01100101111,little,01000001110
little,01000001110,technical,10110001011
technical,10110001011,knowledge,01000100011
broadcaster,00010110011,want,10001001010
want,10001001010,service,10101111011
service,10101111011,able,00000000011
able,00000000011,intelligently,01001000011
intelligently,01001000011,choose,00110010001
choose,00110010001,peers,11010001011
peers,11010001011,able,00000000011
able,00000000011,rebroadcast,11101110110
rebroadcast,11101110110,stream,10111100101
stream,10111100101,effectively,01100101111
user,10011110010,want,10001001010
want,10001001010,streams,10111100110
streams,10111100110,interrupted,01001011100
interrupted,01001011100,little,01000001110
little,01000001110,possible,11110111111
possible,11110111111,peer,11010001001
peer,11010001001,encounters,01101101010
encounters,01101101010,issues,01001111001
issues,01001111001,potential,11110101001
potential,11110101001,use,10011110101
use,10011110101,case,00110000110
case,00110000110,view,10011000001
view,10011000001,broadcaster,00010110011
broadcaster,00010110011,want,10001001010
want,10001001010,able,00000000011
able,00000000011,select,10100100010
select,10100100010,multiple,11001011011
multiple,11001011011,cameras,00010001011
cameras,00010001011,broadcast,00010110010
broadcast,00010110010,simultaneously,10101011001
user,10011110010,want,10001001010
want,10001001010,able,00000000011
able,00000000011,use,10011110101
use,10011110101,ppcast,11110101111
ppcast,11110101111,mozilla,11001011101
mozilla,11001011101,firefox,01111111011
firefox,01111111011,browser,00010010011
user,10011110010,want,10001001010
want,10001001010,able,00000000011
able,00000000011,register,11100100000
register,11100100000,browse,00010010001
browse,00010010001,list,01000011000
list,01000011000,channels,00110011100
channels,00110011100,users,10011010111
users,10011010111,broadcasting,00010110000
user,10011110010,would,10001101110
would,10001101110,like,01000010100
like,01000010100,option,11011100000
option,11011100000,using,10011011100
using,10011011100,mobile,11001111101
mobile,11001111101,device,00100001101
device,00100001101,view,10011000001
view,10011000001,broadcast,00010110010
broadcast,00010110010,content,00111000000
content,00111000000,user,10011110010
user,10011110010,would,10001101110
would,10001101110,like,01000010100
like,01000010100,option,11011100000
option,11011100000,live,01000001111
live,01000001111,chat,00110010111
chat,00110010111,broadcasters,00010110001
broadcasters,00010110001,viewers,10001000000
viewers,10001000000,software,10101000011
software,10101000011,requirements,11100010101
requirements,11100010101,specification,10111001111
specification,10111001111,ppcast,11110101111
ppcast,11110101111,page,11010110101
page,11010110101,broadcaster,00010110011
broadcaster,00010110011,would,10001101110
would,10001101110,like,01000010100
like,01000010100,option,11011100000
option,11011100000,sharing,10101110101
sharing,10101110101,computer,00111110101
computer,00111110101,screen,10100111100
screen,10100111100,video,10011000011
video,10011000011,source,10111000011
source,10111000011,viewers,10001000000
viewers,10001000000,simultaneously,10101011001
simultaneously,10101011001,broadcasting,00010110000
broadcasting,00010110000,webcam,10001011101
creating,00101110100,new,11011001100
new,11011001100,channel,00110011101
channel,00110011101,broadcaster,00010110011
broadcaster,00010110011,happen,01010001000
happen,01010001000,immediately,01011100011
immediately,01011100011,taking,10110011111
taking,10110011111,seconds,10100101011
joining,01001101110,existing,01101000010
existing,01101000010,channel,00110011101
channel,00110011101,happen,01010001000
happen,01010001000,quickly,11101001010
quickly,11101001010,live,01000001111
live,01000001111,video,10011000011
video,10011000011,stream,10111100101
stream,10111100101,shall,10101110100
shall,10101110100,begin,00010100100
begin,00010100100,within,10001111101
within,10001111101,seconds,10100101011
sudden,10110101010,unexpected,10011100000
unexpected,10011100000,peer,11010001001
peer,11010001001,disconnections,01100000110
disconnections,01100000110,trigger,10010110110
trigger,10010110110,new,11011001100
new,11011001100,connection,00111011111
connection,00111011111,another,00001011010
another,00001011010,peer,11010001001
peer,11010001001,begin,00010100100
begin,00010100100,streaming,10111100111
streaming,10111100111,within,10001111101
within,10001111101,seconds,10100101011
planned,11110010101,peer,11010001001
peer,11010001001,disconnections,01100000110
disconnections,01100000110,ex,01101001001
ex,01101001001,user,10011110010
user,10011110010,leaving,01000110100
leaving,01000110100,channel,00110011101
channel,00110011101,page,11010110101
page,11010110101,peer,11010001001
peer,11010001001,notified,11011010110
notified,11011010110,shall,10101110100
shall,10101110100,handled,01010001010
handled,01010001010,gracefully,01110000101
gracefully,01110000101,minimize,11001111000
minimize,11001111000,stream,10111100101
stream,10111100101,disruptions,01100001110
disruptions,01100001110,begin,00010100100
begin,00010100100,streaming,10111100111
streaming,10111100111,within,10001111101
within,10001111101,seconds,10100101011
peers,11010001011,shall,10101110100
shall,10101110100,able,00000000011
able,00000000011,handle,01010001110
handle,01010001110,rebroadcasting,11101110111
rebroadcasting,11101110111,least,01000111100
least,01000111100,peers,11010001011
peers,11010001011,using,10011011100
using,10011011100,recent,11101111111
recent,11101111111,apple,00001001101
apple,00001001101,macbook,11000001111
macbook,11000001111,pros,11111001111
pros,11111001111,baseline,00010100001
baseline,00010100001,performance,11010000110
performance,11010000110,function,01110110000
function,01110110000,mainly,11000001011
mainly,11000001011,bottlenecked,00010111100
bottlenecked,00010111100,browser,00010010011
browser,00010010011,implementations,01011101101
implementations,01011101101,webrtc,10001011100
webrtc,10001011100,video,10011000011
video,10011000011,odingtranscoding,11011110100
safety,10100010010,security,10100100100
security,10100100100,requirements,11100010101
requirements,11100010101,safety,10100010010
safety,10100010010,use,10011110101
use,10011110101,broadcast,00010110010
broadcast,00010110010,service,10101111011
service,10101111011,done,01100010110
done,01100010110,ethically,01101011100
ethically,01101011100,morally,11001010101
morally,11001010101,broadcasters,00010110001
broadcasters,00010110001,shall,10101110100
shall,10101110100,know,01000100001
know,01000100001,camera,00010001001
camera,00010001001,broadcasting,00010110000
broadcasting,00010110000,live,01000001111
live,01000001111,assume,00011011111
assume,00011011111,broadcast,00010110010
broadcast,00010110010,potentially,11110101011
potentially,11110101011,recorded,11101101010
recorded,11101101010,viewer,10011000000
viewer,10011000000,security,10100100100
security,10100100100,broadcasters,00010110001
broadcasters,00010110001,assume,00011011111
assume,00011011111,video,10011000011
video,10011000011,stream,10111100101
stream,10111100101,private,11111111111
private,11111111111,anyone,00001011001
anyone,00001011001,channel,00110011101
channel,00110011101,name,11001001011
name,11001001011,communications,00111100011
communications,00111100011,peers,11010001011
peers,11010001011,encrypted,01101101011
